id,in_reply_to_user_id,text,created_at,author_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,referenced_tweets/0/id,referenced_tweets/0/type,entities/hashtags/0/entities/start,entities/hashtags/0/entities/end,entities/hashtags/0/entities/tag,entities/urls/0/entities/start,entities/urls/0/entities/end,entities/urls/0/entities/url,entities/urls/0/entities/expanded_url,entities/urls/0/entities/display_url,entities/mentions/0/entities/start,entities/mentions/0/entities/end,entities/mentions/0/entities/username,entities/mentions/0/entities/id,entities/urls/0/entities/images/0/entities/url,entities/urls/0/entities/images/0/entities/width,entities/urls/0/entities/images/0/entities/height,entities/urls/0/entities/status,entities/urls/0/entities/title,entities/urls/0/entities/description,entities/urls/0/entities/unwound_url
1457660675254153221,,"Kadang kadang Healing tak perlu liburan ke tempat yang jauh, hanya butuh istirahat sejenak, rebahan tanpa mengkhawatirkan apa apa. 
Sudah lebih dari cukup🌚",2021-11-08T10:46:01.000Z,1414741520461172736,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1457656776195645449,9.45108810992992e+17,@hyxxluvv kita adalah remaja yg butuh liburan^^^^,2021-11-08T10:30:32.000Z,1298867994307653632,0,1,0,0,1.4576555891321446e+18,replied_to,,,,,,,,,,,,,,,,,,,
1457656529339830279,,kayak… duh w gk butuh dihebohin. mending buat liburan gitu sisanya.,2021-11-08T10:29:33.000Z,1413448626840371201,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457648677695025154,420821783.0,@jogmfs D kaliurang sih nder. Btw kalau butuh jasa foto postwedding atau liburan kakakmu bisa ditawarkan 🙏,2021-11-08T09:58:21.000Z,1407664217876877314,0,0,0,0,1.4576412180163502e+18,replied_to,,,,,,,,,0.0,7.0,jogmfs,420821783.0,,,,,,,
1457646902594326528,,Yuk bisa yuk insentif cair sblm resign. Butuh liburan sblm masuk lingkungan kerja baru,2021-11-08T09:51:18.000Z,1422107970867920896,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457646456890806275,,"Banyak orang lg butuh liburan😞
Anw ini dua orang yg berbeda, yg satu udh sepakat, yg satu masih ga nemu jadwal free yg barengan :( https://t.co/b4PulVoU2B",2021-11-08T09:49:31.000Z,1409815239109926918,0,0,0,0,,,,,,131.0,154.0,https://t.co/b4PulVoU2B,https://twitter.com/starryglossc/status/1457646456890806275/photo/1,pic.twitter.com/b4PulVoU2B,,,,,,,,,,,
1457643485981396996,235991448.0,@ratnofiuzza12 Iya nih butuh liburan,2021-11-08T09:37:43.000Z,1186543363887005696,0,0,0,0,1.4576399627911905e+18,replied_to,,,,,,,,,0.0,14.0,ratnofiuzza12,235991448.0,,,,,,,
1457636286248882181,1.2445973618268856e+18,"@worksfess Pikirin dulu alesan kenapa resignya. Kalo emang udah mesti banget resign pikirin juga selama 1 tahun mau ngapain aja dan kira2 butuh biaya berapa misal mau liburan, kursus atau bisnis. Trus hitung. biaya kebutuhan hidup perbulan apakah cukup misal 3 juta per bulan. Hitung2 dulu",2021-11-08T09:09:06.000Z,1364585047936749570,0,0,0,0,1.4576214776252495e+18,replied_to,,,,,,,,,0.0,10.0,worksfess,1.2445973618268856e+18,,,,,,,
1457627118125260806,,"Badan butuh liburan, tapi dompet perlu lembaran 😁",2021-11-08T08:32:41.000Z,1405127499797782528,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1457623764217131008,75062017.0,"@sloppypoppy Semangat ka pop 💪, butuh liburan kayaknya ini",2021-11-08T08:19:21.000Z,303790654,0,1,0,0,1.4576144040699123e+18,replied_to,,,,,,,,,0.0,12.0,sloppypoppy,75062017.0,,,,,,,
1457619740516515840,3144816972.0,"@gjcheol Butuh liburan, can i?",2021-11-08T08:03:22.000Z,1435944182498033665,0,1,0,0,1.457602964596482e+18,replied_to,,,,,,,,,0.0,8.0,gjcheol,3144816972.0,,,,,,,
1457619485330841602,,Butuh liburan guys,2021-11-08T08:02:21.000Z,1330655267780902915,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457618736836268035,,10 hari liburan di Bali gak ada rasanya. Ku ingin kembali menikmati leha-leha tapi hidupku masih butuh uang 🥲,2021-11-08T07:59:22.000Z,508841415,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457617011148734474,,"Minggu ini banyak bgt ujian sampe akhir pekan pula..
Puyeng ya Allah, Kasih aku hiburan ....
Pengen liburan atau jalan2 tapi butuh uang 😌",2021-11-08T07:52:31.000Z,1452360751922958337,0,0,3,0,,,,,,,,,,,,,,,,,,,,,
1457611748752576516,1.1123148787509208e+18,@kolg000reng Mungkin kamu cuma butuh liburan untuk menenangkan hati dan pikiran,2021-11-08T07:31:36.000Z,469917138,0,0,0,0,1.4576113351647846e+18,replied_to,,,,,,,,,0.0,12.0,kolg000reng,1.1123148787509208e+18,,,,,,,
1457609307336286212,,"Kadang kadang Healing tak perlu liburan ke tempat yang jauh, hanya butuh istirahat sejenak, rebahan tanpa mengkhawatirkan apa apa. 
Sudah lebih dari cukup.",2021-11-08T07:21:54.000Z,1444190139555594244,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457605306570076160,,"mau teriak,takut teriakanya fals

~Mungkin sy butuh liburan.
Atau apa di, '?",2021-11-08T07:06:00.000Z,1445395797751832583,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457604079551533061,,"Butuh duit, butuh liburan.",2021-11-08T07:01:08.000Z,1191960638630891520,0,0,2,0,,,,,,,,,,,,,,,,,,,,,
1457602120325074948,1.3368797674762647e+18,@midnitedessert @TayNewfess demiapa? bukannya baca ini malah stress ya? 😀😂 kirain kalo butuh liburan malah baca Seoul,2021-11-08T06:53:21.000Z,1288461523833065472,0,1,0,0,1.457600728013312e+18,replied_to,,,,,,,,,16.0,27.0,TayNewfess,1.2482573911177871e+18,,,,,,,
1457600728013312002,1.2482573911177871e+18,"@TayNewfess Lagi re-read ini nder.. setiap butuh liburan pasti balik baca ini😂

https://t.co/ZY7eUqBDqT",2021-11-08T06:47:49.000Z,1336879767476264960,0,1,1,0,1.4575987645253755e+18,replied_to,,,,80.0,103.0,https://t.co/ZY7eUqBDqT,https://twitter.com/CanvasofTayNew/status/1319133631256776704?t=Sbe4VJrFzWm7gYX1hrrKow&s=19,twitter.com/CanvasofTayNew…,0.0,11.0,TayNewfess,1.2482573911177871e+18,,,,,,,
1457595640364486663,,butuh paket liburan hemat keliling Indonesia? Gemurai Tour &amp; Travel solusinya!,2021-11-08T06:27:36.000Z,410168277,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457595228211142656,,"Aduh tolong kapan penderitaan ini berakhir, butuh liburan😭 https://t.co/gPuMCT4LQf",2021-11-08T06:25:57.000Z,1287572401761316870,0,0,3,0,,,,,,59.0,82.0,https://t.co/gPuMCT4LQf,https://twitter.com/ellieayu/status/1457595228211142656/photo/1,pic.twitter.com/gPuMCT4LQf,,,,,,,,,,,
1457593595934904322,,"kadang Healing tak perlu liburan ke tempat yang jauh, hanya butuh istirahat sejenak, rebahan tanpa mengkhawatirkan apa apa. 
Sudah lebih dari cukup",2021-11-08T06:19:28.000Z,1337475629101420544,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457590543635005444,1.2267476402950185e+18,@xxxdantalion Butuh liburan ther. Cepet sembuh!,2021-11-08T06:07:20.000Z,1186003900593139712,0,1,0,0,1.4575894151407493e+18,replied_to,,,,,,,,,0.0,13.0,xxxdantalion,1.2267476402950185e+18,,,,,,,
1457582777197498368,,Sekali-kali butuh liburan https://t.co/lhNSRJuaXa,2021-11-08T05:36:29.000Z,1417637450961199109,0,0,1,0,,,,,,26.0,49.0,https://t.co/lhNSRJuaXa,https://twitter.com/ZahraSa32072126/status/1457582777197498368/photo/1,pic.twitter.com/lhNSRJuaXa,,,,,,,,,,,
1457579141163745282,,"Bete? Iya. Stres? Banget. Butuh moodbooster? Iya. Mood? Bad. Butuh hiburan, butuh liburan, butuh refreshing.",2021-11-08T05:22:02.000Z,872175188,0,0,4,0,,,,,,,,,,,,,,,,,,,,,
1457569174008459265,1.2696637731255665e+18,@imperialjudge_ cocok sih!! gentleman brad bisa intel bisa con artist 👀 aidan tidak butuh cinta fulus adalah cintanya /g i might bring him back sih kalo ada liburan semester kangen berisikin orang &lt;///3,2021-11-08T04:42:26.000Z,2363695872,0,1,0,0,1.4575634478607565e+18,replied_to,,,,,,,,,0.0,15.0,imperialjudge_,1.2696637731255665e+18,,,,,,,
1457565390066778115,,Butuh liburan,2021-11-08T04:27:23.000Z,2475112609,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457565240195903498,,BUTUH LIBURAN.,2021-11-08T04:26:48.000Z,927469179694804992,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457556842263965703,1.386497620139397e+18,"@GAHunterFess kasih ke ortu, buat liburan bener bener butuh liburann biar fresh otakku😭 tp kalo bigwinnn bangett bangett ak sama mo beli hp ni hp dah ngambek2wn :(",2021-11-08T03:53:25.000Z,1416965112204644354,0,0,0,0,1.4575547211960525e+18,replied_to,,,,,,,,,0.0,13.0,GAHunterFess,1.386497620139397e+18,,,,,,,
1457554855225028614,1.242306169814651e+18,@viskalensia tanda butuh liburan,2021-11-08T03:45:32.000Z,957564111864324096,0,1,0,0,1.457552124816986e+18,replied_to,,,,,,,,,0.0,12.0,viskalensia,1.242306169814651e+18,,,,,,,
1457547245243469824,,butuh liburan panjang kyk anak sekolah rasanya :'),2021-11-08T03:15:17.000Z,194091947,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457542830973325320,,pusing dg aktivitas segudang? butuh liburan? Hubungi Gemurai Tour &amp; Travel 0811 98 330 39 (#iqbalseptari),2021-11-08T02:57:45.000Z,410168277,0,0,0,0,,,95.0,108.0,iqbalseptari,,,,,,,,,,,,,,,,
1457541100114046977,1414710529.0,@mayhayana kamu cuma butuh liburan,2021-11-08T02:50:52.000Z,3320115373,0,1,1,0,1.457531306351362e+18,replied_to,,,,,,,,,0.0,10.0,mayhayana,1414710529.0,,,,,,,
1457539427270422535,,"Badmood, bete, bosan, mager. Butuh moodbooster, butuh liburan, butuh gadget baru.",2021-11-08T02:44:13.000Z,2495315750,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457534176253526021,,Selamat pagi sobat akhlak yang ngerasa masih butuh liburan dan masih kurang semangat di hari ini walaupun atasan sudah komando yel-yel PAGI.. PAGI.. PAGIIIII…. 😌,2021-11-08T02:23:21.000Z,1361669717656670210,17,6,10,9,,,,,,,,,,,,,,,,,,,,,
1457531789522604038,,Teruntuk laki2 mokondo. Cari cuan woii. Istri anakmu butuh duit buat liburan dan makan enak,2021-11-08T02:13:52.000Z,1403590635660070914,0,0,3,0,,,,,,,,,,,,,,,,,,,,,
1457524814181126144,,"sak niki niku Mboten onten Corona pak .. 
ontone Kanker kantong kering Kaleh butuh liburan mpun.suntuk ajeng 2 tahun teng griyo sedanten 😂😂 https://t.co/DaTMxapUyE",2021-11-08T01:46:09.000Z,1059622822174064640,0,0,0,0,1.4571223006926152e+18,quoted,,,,140.0,163.0,https://t.co/DaTMxapUyE,https://twitter.com/drpriono1/status/1457122300692615172,twitter.com/drpriono1/stat…,,,,,,,,,,,
1457524639605817348,,GOOD MORNING. Liburan telah usai all. Saatnya bangun bangun bangun! Rpw butuh Miracles. Met hari Senin dari Ayana. Kangen bgt 👊🏻 https://t.co/I22oY4dnNx,2021-11-08T01:45:28.000Z,1336685509179949057,0,16,0,0,,,,,,129.0,152.0,https://t.co/I22oY4dnNx,https://twitter.com/INDESITES/status/1457524639605817348/photo/1,pic.twitter.com/I22oY4dnNx,,,,,,,,,,,
1457523190876364802,,Ndes butuh pasangan gawe liburan.,2021-11-08T01:39:42.000Z,1243789940216836096,0,4,1,0,,,,,,,,,,,,,,,,,,,,,
1457516501775228933,146285575.0,"Meanwhile ku mulai jenuh, butuh liburan tp pada rebutan cuti wkwk🥺 https://t.co/BhFJmfmCcW",2021-11-08T01:13:08.000Z,146285575,0,0,1,0,1.4574962498300357e+18,replied_to,,,,67.0,90.0,https://t.co/BhFJmfmCcW,https://twitter.com/glorsit/status/1457516501775228933/photo/1,pic.twitter.com/BhFJmfmCcW,,,,,,,,,,,
1457514529487654912,,Butuh liburan,2021-11-08T01:05:17.000Z,1324000050821787649,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457512488715444228,,Saya butuh liburan.. saya butuh... Sangatlah butuh..,2021-11-08T00:57:11.000Z,1344257329072492546,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457505204471877634,,"Butuh liburan, kemana aja terserah yg penting liburan jalan2 pengen happy2 🥺",2021-11-08T00:28:14.000Z,990266000,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1457500921533919237,158965346.0,"@imyourkitten_ Iya butuh liburan, harus keluar Kota kalo bisa wkwk",2021-11-08T00:11:13.000Z,1380613284684996609,0,0,0,0,1.4574997144718743e+18,replied_to,,,,,,,,,,,,,,,,,,,
1457500914101620737,,Keknya butuh liburan nih 😩,2021-11-08T00:11:11.000Z,1402527882396659712,0,2,4,0,,,,,,,,,,,,,,,,,,,,,
1457498626809237511,,Ndes butuh hiburan dan liburan 😴,2021-11-08T00:02:06.000Z,1243789940216836096,1,5,14,0,,,,,,,,,,,,,,,,,,,,,
1457490819917619204,1.0068877265519738e+18,"paylater/spinjam/flexi cash gw pernah pake karena kepepet waktu itu mau liburan ke LN gak punya CC. buat jaga2 aja takutnya disana butuh, ternyata gk jd pergi, gk kepake.. akhirnya lgsg gw lunasin. smpe skrg sering ditelp pihak jenius nawar2in cairin flexi cash lagi.. gw ogah 😞",2021-11-07T23:31:04.000Z,1006887726551973889,0,1,0,0,1.4574889931724268e+18,replied_to,,,,,,,,,,,,,,,,,,,
1457489121903927296,,"Kadang kadang Healing tak perlu liburan ke tempat yang jauh, hanya butuh istirahat sejenak, rebahan tanpa mengkhawatirkan apa apa. 
Sudah lebih dari cukup.",2021-11-07T23:24:20.000Z,1369634089129574406,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457483643664756738,,"Lupakan Bandung, Liburan ke Cirebon Bae! https://t.co/0m8OdYGns1 lewat detikcom. butuh transportasi ya Taksi Cirebon. #Cirebon, #KotaCirebon, #KabupatenCirebon, #TaksiCirebon, #Naikyuk",2021-11-07T23:02:34.000Z,4848186287,0,0,0,0,,,176.0,184.0,Naikyuk,41.0,64.0,https://t.co/0m8OdYGns1,http://tinyurl.com/mrxxfk2,tinyurl.com/mrxxfk2,,,,,https://pbs.twimg.com/news_img/1501762904252579840/TnVBs_eD?format=jpg&name=150x150,150.0,150.0,200.0,"Lupakan Bandung, Liburan ke Cirebon Bae!","Ketika Bandung sudah terlalu ramai dengan wisatawan, mereka melirik sebuah kota kecil di ujung Jawa Barat. Inilah Cirebon, kota dengan kejutan berupa aneka macam destinasi wisata dari sejarah sampai kuliner. Serius, jeh!",https://travel.detik.com/travel-news/d-2876478/lupakan-bandung-liburan-ke-cirebon-bae?utm-source=topshare
1457482886890737668,,bau baunya ni diri butuh liburan keknya,2021-11-07T22:59:33.000Z,1062898355389394944,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457452162795991040,,"Butuh tiket pesawat untuk mudik, liburan atau keperluan lainnya? hubungi Gemurai Tour &amp; Travel",2021-11-07T20:57:28.000Z,410168277,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457447127102099456,568371201.0,"@YaqubRobbani @InterClubIndo Lg paceklik gol,  butuh liburan kyknya lautaro",2021-11-07T20:37:27.000Z,925494906,0,0,0,0,1.4574467345319483e+18,replied_to,,,,,,,,,14.0,28.0,InterClubIndo,80051270.0,,,,,,,
1457443921194217476,,Lautaro kyknya butuh liburan dulu.. Udah brpa match main jelek ga bs ngegolin,2021-11-07T20:24:43.000Z,925494906,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457405527252627460,941458748.0,"@RickyKardjono Hanya terjadi di saat2 tertentu

Saat warga butuh hiburan dan liburan yg hqq",2021-11-07T17:52:09.000Z,38349153,0,2,2,0,1.4573578611770737e+18,replied_to,,,,,,,,,0.0,14.0,RickyKardjono,941458748.0,,,,,,,
1457400739697889280,1.4138353690579763e+18,"""durector wangsheng juga butuh liburan""",2021-11-07T17:33:08.000Z,1413835369057976322,0,1,0,0,1.4574005199582945e+18,replied_to,,,,,,,,,,,,,,,,,,,
1457384851061948417,,butuh liburan..,2021-11-07T16:30:00.000Z,390777970,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457381127123968009,492390361.0,"@IDGoonerscom Deg-degan pas blunder Ramsdale syukur malah menyamping bolanya, plus Auba butuh liburan kayanya.",2021-11-07T16:15:12.000Z,1263657778259693569,0,0,0,0,1.4573764969184827e+18,replied_to,,,,,,,,,0.0,13.0,IDGoonerscom,492390361.0,,,,,,,
1457378839294734341,,"Kadang kadang Healing tak perlu liburan ke tempat yang jauh, hanya butuh istirahat sejenak, rebahan tanpa mengkhawatirkan apa apa. 
Sudah lebih dari cukup.",2021-11-07T16:06:06.000Z,26970305,2981,210,8630,181,,,,,,,,,,,,,,,,,,,,,
1457377474656964612,,Liburan or Butuh Mobil di #Jogja Sewa Aja di cahyatransport Lengkap Dengan Paket Wisata All-In Dengan Mobilnya | 085293030433 BB 792BD523,2021-11-07T16:00:41.000Z,2930600203,0,0,0,0,,,26.0,32.0,Jogja,,,,,,,,,,,,,,,,
1457373593013157889,,"Butuh liburan..desember, cepetan pliss😭",2021-11-07T15:45:15.000Z,1346328424961327104,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457373028870877187,162609630.0,@firhad di kasih kode otak sama tubuhnya butuh liburan 👀,2021-11-07T15:43:01.000Z,1367312258997514243,0,0,0,0,1.457372884393861e+18,replied_to,,,,,,,,,0.0,7.0,firhad,162609630.0,,,,,,,
1457369124024119300,,butuh paket liburan hemat keliling Indonesia? Gemurai Tour &amp; Travel solusinya!,2021-11-07T15:27:30.000Z,410168277,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457356790203445252,1.1641287926142976e+18,@levicropus km tau gak sih notif grupnya tenggelam dong like aku sadar pas ditag sama kating anjirrr gws banget butuh liburan bgt ini serius,2021-11-07T14:38:29.000Z,989307969366982658,0,1,0,0,1.4573483314499748e+18,replied_to,,,,,,,,,0.0,11.0,levicropus,9.876622978069464e+17,,,,,,,
1457353931202334728,,GW BUTUH LIBURAN- I MEAN.. GW EMG NOLEP TP GW BUTUH REFRESHING KELUAR RUMAAAH SELAIN OLAHRAGA https://t.co/xpZ1R47kNn,2021-11-07T14:27:08.000Z,1386292900091219975,0,0,0,0,1.4573081132629563e+18,quoted,,,,94.0,117.0,https://t.co/xpZ1R47kNn,https://twitter.com/convomf/status/1457308113262956548,twitter.com/convomf/status…,,,,,,,,,,,
1457353636913184773,,Kayanya beneran butuh liburan deh 🥲,2021-11-07T14:25:58.000Z,869857831,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1457352403343208451,,Lagi butuh liburan. Pengen healing. Tapi miskin 😭,2021-11-07T14:21:03.000Z,1420368204623269888,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457352217573269506,1.0731501318038732e+18,@baakekok_ Mungkin anda butuh liburan/hiburan wkwkw,2021-11-07T14:20:19.000Z,731949171494641664,0,0,0,0,1.4572932599700193e+18,replied_to,,,,,,,,,0.0,10.0,baakekok_,1.0731501318038732e+18,,,,,,,
1457350582855892995,,"Bete? Iya. Stres? Banget.
Moodbooster? Tau kemana.
Mood? Bad. Butuh hiburan,
butuh liburan, butuh
refreshing.",2021-11-07T14:13:49.000Z,1106440346,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457349858390528000,,Sedang lelah butuh hiburan dan liburan.. 😞,2021-11-07T14:10:57.000Z,114986567,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457347404051537923,385996689.0,"@jek___ ga butuh hiburan butuhnya liburan
aduaduaduaduaahhhhhhhh.",2021-11-07T14:01:11.000Z,1379291833587490821,0,0,0,0,1.4573327795831153e+18,replied_to,,,,,,,,,0.0,7.0,jek___,385996689.0,,,,,,,
1457346782401232899,,Semoga mba @donna_rosamayna ga keblinger ya.Iqbal nyelidikin Alfahri baru2 ini.Kok tau foto candid Roy ama Jessica pdhl udh bbrp th yll.Sedangkan Adi is Rendy.Tiap hari ama mas AL udh gelud bareng sama Iqbal jg tp Iqbal ga kenal.Ini tim IC Ibu bos butuh liburan deh 😀#IkatanCinta,2021-11-07T13:58:43.000Z,181421746,0,0,3,0,,,267.0,279.0,IkatanCinta,,,,,,11.0,27.0,donna_rosamayna,172268191.0,,,,,,,
1457344036058980356,172268191.0,@donna_rosamayna keblinger ya. Ikbal nyelidikin alfahri baru baru ini.Kok tau foto candid roy saka jesica padahal udah beberapa tahun yg lalu. Sedangkan adi is rendy.Tiap hari sama al udah tengkar sama ikbal tapi ikbal kagak kenal.Ibu butuh liburan deh @MNC_Pictures #IkatanCinta,2021-11-07T13:47:48.000Z,1351540421705383936,1,1,7,0,,,267.0,279.0,IkatanCinta,,,,,,253.0,266.0,MNC_Pictures,430628525.0,,,,,,,
1457339726097121285,1.3091650250478592e+18,"@tinotsuu no, nyewa bus, tukang bbq semuanya butuh liburan ke korut",2021-11-07T13:30:41.000Z,1410317026388701184,0,2,0,0,1.4573390765839688e+18,replied_to,,,,,,,,,0.0,9.0,tinotsuu,1.3091650250478592e+18,,,,,,,
1457339285611298820,1.20121157895304e+18,@TweetnyaLibra butuh liburan i think,2021-11-07T13:28:56.000Z,1280390920249069568,0,0,0,0,1.4573386663977492e+18,replied_to,,,,,,,,,0.0,14.0,TweetnyaLibra,1.20121157895304e+18,,,,,,,
1457332362094669826,,aku butuh liburan aku butuh ke bali 😩😩,2021-11-07T13:01:25.000Z,1327870018743201793,0,3,1,0,,,,,,,,,,,,,,,,,,,,,
1457331755065643008,,sakit kepala butuh liburan,2021-11-07T12:59:00.000Z,361094609,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457316784327966726,1.225069787262288e+18,istirahat gue sejauh ini ya tidur karena keadaan gue gabisa ngelakuin self reward lain. tp mungkin sebenernya gue butuh liburan cuman emang belum memungkinkan.. soalnya di rumah doang juga justru makin bikin w stres wkwkwk,2021-11-07T11:59:31.000Z,1225069787262287873,0,0,0,0,1.4573167812409467e+18,replied_to,,,,,,,,,,,,,,,,,,,
1457316504093921282,,minggu ini minggu disaster fix butuh liburan abis uas🙏,2021-11-07T11:58:24.000Z,982924557852991494,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1457316416613351424,,pusing dg aktivitas segudang? butuh liburan? Hubungi Gemurai Tour &amp; Travel 0811 98 330 39 (#iqbalseptari),2021-11-07T11:58:04.000Z,410168277,0,0,0,0,,,95.0,108.0,iqbalseptari,,,,,,,,,,,,,,,,
1457305456896995331,,"Badmood, bete, bosan, mager. Butuh moodbooster, butuh liburan, butuh gadget baru.",2021-11-07T11:14:31.000Z,2495315750,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457301705469554688,,ya Allah gw beneran gamau sekolah gw butuh liburan sumpah sumpek bgt anjing,2021-11-07T10:59:36.000Z,1276800139290533888,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457298079200124930,,"Selamat Sore  Subulussalam ,
Weekend merupakan momen yang tepat untuk liburan dan melepaskan penat pekerjaan dan kehidupan.

Butuh Kode Referral Ruang Guru? Gunakan kode : DISKONDAFTAR

석진이_지리산_OST_나왔티비",2021-11-07T10:45:12.000Z,1247789446713339905,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457296520466685954,,Kami butuh liburan.,2021-11-07T10:39:00.000Z,345706456,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457295537053396993,,"Kerjaan padet banget, bosen jenuh tapi gabisa liburan juga, harus dirumah mulu 
Fak meen butuh refreshing parah, menghilang dari segala tekanan, seenggaknya untuk sementara",2021-11-07T10:35:05.000Z,95229292,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457288237316067328,,"badan butuh liburan, dompet butuh lembaran.",2021-11-07T10:06:05.000Z,1168532331683954688,8,35,152,0,,,,,,,,,,,,,,,,,,,,,
1457284028478865412,,"Butuh uang, butuh refreshing &amp; butuh liburan.",2021-11-07T09:49:22.000Z,2827319270,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457272300449894403,,"Lupakan Bandung, Liburan ke Cirebon Bae! https://t.co/0m8OdYGns1 lewat detikcom. butuh transportasi ya Taksi Cirebon. #Cirebon, #KotaCirebon, #KabupatenCirebon, #TaksiCirebon, #Naikyuk",2021-11-07T09:02:45.000Z,4848186287,0,0,0,0,,,176.0,184.0,Naikyuk,41.0,64.0,https://t.co/0m8OdYGns1,http://tinyurl.com/mrxxfk2,tinyurl.com/mrxxfk2,,,,,https://pbs.twimg.com/news_img/1501762904252579840/TnVBs_eD?format=jpg&name=150x150,150.0,150.0,200.0,"Lupakan Bandung, Liburan ke Cirebon Bae!","Ketika Bandung sudah terlalu ramai dengan wisatawan, mereka melirik sebuah kota kecil di ujung Jawa Barat. Inilah Cirebon, kota dengan kejutan berupa aneka macam destinasi wisata dari sejarah sampai kuliner. Serius, jeh!",https://travel.detik.com/travel-news/d-2876478/lupakan-bandung-liburan-ke-cirebon-bae?utm-source=topshare
1457258401549803520,,aku butuh liburan,2021-11-07T08:07:32.000Z,1355339373261115393,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457257303753703427,845376493.0,"Liburan yok, km butuh healing ceunah https://t.co/P2PLsuE0Vj",2021-11-07T08:03:10.000Z,845376493,0,2,0,0,1.4572556536767488e+18,replied_to,,,,37.0,60.0,https://t.co/P2PLsuE0Vj,https://twitter.com/jaedorablee/status/1457257303753703427/photo/1,pic.twitter.com/P2PLsuE0Vj,,,,,,,,,,,
1457242661547511813,1.2235343374815685e+18,@JilbobJ hai . Aku mau liburan ke Jogja sendirian . Butuh temen disana . Bisa nemenin aku ga? Butuh brp,2021-11-07T07:04:59.000Z,1185860401231101953,0,0,0,0,,,,,,,,,,,0.0,8.0,JilbobJ,1.2235343374815685e+18,,,,,,,
1457237679825850371,,"Selamat Siang Hulu Sungai Tengah ,
Weekend merupakan momen yang tepat untuk liburan dan melepaskan penat pekerjaan dan kehidupan.

Butuh Kode Referral Bibit? Gunakan kode : bonusdaftar

11BulanKM50TanpaKeadilan https://t.co/Yer3VDR3We",2021-11-07T06:45:11.000Z,1247789446713339905,0,0,0,0,,,,,,211.0,234.0,https://t.co/Yer3VDR3We,https://twitter.com/masihkecilsaja/status/1457237679825850371/photo/1,pic.twitter.com/Yer3VDR3We,,,,,,,,,,,
1457228221754200068,,BUTUH LIBURAN 😤,2021-11-07T06:07:36.000Z,1077407644665573376,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
1457225826651439115,,"Butuh tiket pesawat untuk mudik, liburan atau keperluan lainnya? hubungi Gemurai Tour &amp; Travel",2021-11-07T05:58:05.000Z,410168277,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1457212439494217728,,"Apa apa tuh butuh duit syg, mo cantik mo seksi mo pinter mo liburan semuanya pake duit ye lu tau dewa di dunia ini sejatinya adalah duit !",2021-11-07T05:04:53.000Z,1423507417057226758,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1457211209602650115,,butuh liburan..,2021-11-07T05:00:00.000Z,390777970,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
